Verb,Tense,Form,Translation,Difficulty
tud,Future definite tense,fogjátok tudni,You all will know,advanced
tud,Future definite tense,fogják tudni,They will know,advanced
tud,Subjunctive present definite tense,tudjam,I know,advanced
tud,Subjunctive present definite tense,tudd,You know,advanced
tud,Subjunctive present definite tense,tudja,He knows,advanced
tud,Subjunctive present definite tense,tudjuk,We know,advanced
tud,Subjunctive present definite tense,tudjátok,You all know,advanced
tud,Subjunctive present definite tense,tudják,They know,advanced
tud,Subjunctive present indefinite tense,tudjak,I know,advanced
tud,Subjunctive present indefinite tense,tudj,You know,advanced
tud,Subjunctive present indefinite tense,tudjon,He knows,advanced
tud,Subjunctive present indefinite tense,tudjunk,We know,advanced
tud,Subjunctive present indefinite tense,tudjatok,You all know,advanced
tud,Subjunctive present indefinite tense,tudjanak,They know,advanced
tud,Conjugated infinitives,tudnom,I know,advanced
tud,Conjugated infinitives,tudnod,You know,advanced
tud,Conjugated infinitives,tudnia,He knows,advanced
tud,Conjugated infinitives,tudnunk,We know,advanced
tud,Conjugated infinitives,tudnotok,You all know,advanced
tud,Conjugated infinitives,tudniuk,They know,advanced
gondol,Present indefinite tense,gondolok,I think,beginner
gondol,Present indefinite tense,gondolsz,You think,beginner
gondol,Present indefinite tense,gondol,He thinks,beginner
gondol,Present indefinite tense,gondolunk,We think,beginner
gondol,Present indefinite tense,gondoltok,You all think,beginner
gondol,Present indefinite tense,gondolnak,They think,beginner
gondol,Present definite tense,gondolom,I think,beginner
gondol,Present definite tense,gondolod,You think,beginner
gondol,Present definite tense,gondolja,He thinks,beginner
gondol,Present definite tense,gondoljuk,We think,beginner
gondol,Present definite tense,gondoljátok,You all think,beginner
gondol,Present definite tense,gondolják,They think,beginner
gondol,Past indefinite tense,gondoltam,I thought,intermediate
gondol,Past indefinite tense,gondoltál,You thought,intermediate
gondol,Past indefinite tense,gondolt,He thought,intermediate
gondol,Past indefinite tense,gondoltunk,We thought,intermediate
gondol,Past indefinite tense,gondoltatok,You all thought,intermediate
gondol,Past indefinite tense,gondoltak,They thought,intermediate
gondol,Past definite tense,gondoltam,I thought,intermediate
gondol,Past definite tense,gondoltad,You thought,intermediate
gondol,Past definite tense,gondolta,He thought,intermediate
gondol,Past definite tense,gondoltuk,We thought,intermediate
gondol,Past definite tense,gondoltátok,You all thought,intermediate
gondol,Past definite tense,gondolták,They thought,intermediate
gondol,Conditional present indefinite tense,gondolnék,I would think,intermediate
gondol,Conditional present indefinite tense,gondolnál,You would think,intermediate
gondol,Conditional present indefinite tense,gondolna,He would think,intermediate
gondol,Conditional present indefinite tense,gondolnánk,We would think,intermediate
gondol,Conditional present indefinite tense,gondolnátok,You all would think,intermediate
gondol,Conditional present indefinite tense,gondolnának,They would think,intermediate
gondol,Conditional present definite tense,gondolnám,I would think,intermediate
gondol,Conditional present definite tense,gondolnád,You would think,intermediate
gondol,Conditional present definite tense,gondolná,He would think,intermediate
gondol,Conditional present definite tense,gondolnánk,We would think,intermediate
gondol,Conditional present definite tense,gondolnátok,You all would think,intermediate
gondol,Conditional present definite tense,gondolnák,They would think,intermediate
gondol,Conditional past indefinite tense,gondoltam volna,I would have thought,intermediate
gondol,Conditional past indefinite tense,gondoltál volna,You would have thought,intermediate
gondol,Conditional past indefinite tense,gondolt volna,He would have thought,intermediate
gondol,Conditional past indefinite tense,gondoltunk volna,We would have thought,intermediate
gondol,Conditional past indefinite tense,gondoltatok volna,You all would have thought,intermediate
gondol,Conditional past indefinite tense,gondoltak volna,They would have thought,intermediate
gondol,Conditional past definite tense,gondoltam volna,I would have thought,intermediate
gondol,Conditional past definite tense,gondoltad volna,You would have thought,intermediate
gondol,Conditional past definite tense,gondolta volna,He would have thought,intermediate
gondol,Conditional past definite tense,gondoltuk volna,We would have thought,intermediate
gondol,Conditional past definite tense,gondoltátok volna,You all would have thought,intermediate
gondol,Conditional past definite tense,gondolták volna,They would have thought,intermediate
gondol,Future indefinite tense,fogok gondolni,I will think,advanced
gondol,Future indefinite tense,fogsz gondolni,You will think,advanced
gondol,Future indefinite tense,fog gondolni,He will think,advanced
gondol,Future indefinite tense,fogunk gondolni,We will think,advanced
gondol,Future indefinite tense,fogtok gondolni,You all will think,advanced
gondol,Future indefinite tense,fognak gondolni,They will think,advanced
gondol,Future definite tense,fogom gondolni,I will think,advanced
gondol,Future definite tense,fogod gondolni,You will think,advanced
gondol,Future definite tense,fogja gondolni,He will think,advanced
gondol,Future definite tense,fogjuk gondolni,We will think,advanced
gondol,Future definite tense,fogjátok gondolni,You all will think,advanced
gondol,Future definite tense,fogják gondolni,They will think,advanced
gondol,Subjunctive present definite tense,gondoljam,I think,advanced
gondol,Subjunctive present definite tense,gondold,You think,advanced
gondol,Subjunctive present definite tense,gondolja,He thinks,advanced
gondol,Subjunctive present definite tense,gondoljuk,We think,advanced
gondol,Subjunctive present definite tense,gondoljátok,You all think,advanced
gondol,Subjunctive present definite tense,gondolják,They think,advanced
gondol,Subjunctive present indefinite tense,gondoljak,I think,advanced
gondol,Subjunctive present indefinite tense,gondolj,You think,advanced
gondol,Subjunctive present indefinite tense,gondoljon,He thinks,advanced
gondol,Subjunctive present indefinite tense,gondoljunk,We think,advanced
gondol,Subjunctive present indefinite tense,gondoljatok,You all think,advanced
gondol,Subjunctive present indefinite tense,gondoljanak,They think,advanced
gondol,Conjugated infinitives,gondolnom,I think,advanced
gondol,Conjugated infinitives,gondolnod,You think,advanced
gondol,Conjugated infinitives,gondolnia,He thinks,advanced
gondol,Conjugated infinitives,gondolnunk,We think,advanced
gondol,Conjugated infinitives,gondolnotok,You all think,advanced
gondol,Conjugated infinitives,gondolniuk,They think,advanced
kap,Present indefinite tense,kapok,I receive,beginner
kap,Present indefinite tense,kapsz,You receive,beginner
kap,Present indefinite tense,kap,He receives,beginner
kap,Present indefinite tense,kapunk,We receive,beginner
kap,Present indefinite tense,kaptok,You all receive,beginner
kap,Present indefinite tense,kapnak,They receive,beginner
kap,Present definite tense,kapom,I receive,beginner
kap,Present definite tense,kapod,You receive,beginner
kap,Present definite tense,kapja,He receives,beginner
kap,Present definite tense,kapjuk,We receive,beginner
kap,Present definite tense,kapjátok,You all receive,beginner
kap,Present definite tense,kapják,They receive,beginner
kap,Past indefinite tense,kaptam,I received,intermediate
kap,Past indefinite tense,kaptál,You received,intermediate
kap,Past indefinite tense,kapott,He received,intermediate
kap,Past indefinite tense,kaptunk,We received,intermediate
kap,Past indefinite tense,kaptatok,You all received,intermediate
kap,Past indefinite tense,kaptak,They received,intermediate
kap,Past definite tense,kaptam,I received,intermediate
kap,Past definite tense,kaptad,You received,intermediate
kap,Past definite tense,kapta,He received,intermediate
kap,Past definite tense,kaptuk,We received,intermediate
kap,Past definite tense,kaptátok,You all received,intermediate
kap,Past definite tense,kapták,They received,intermediate
kap,Conditional present indefinite tense,kapnék,I would receive,intermediate
kap,Conditional present indefinite tense,kapnál,You would receive,intermediate
kap,Conditional present indefinite tense,kapna,He would receive,intermediate
kap,Conditional present indefinite tense,kapnánk,We would receive,intermediate
kap,Conditional present indefinite tense,kapnátok,You all would receive,intermediate
kap,Conditional present indefinite tense,kapnának,They would receive,intermediate
kap,Conditional present definite tense,kapnám,I would receive,intermediate
kap,Conditional present definite tense,kapnád,You would receive,intermediate
kap,Conditional present definite tense,kapná,He would receive,intermediate
kap,Conditional present definite tense,kapnánk,We would receive,intermediate
kap,Conditional present definite tense,kapnátok,You all would receive,intermediate
kap,Conditional present definite tense,kapnák,They would receive,intermediate
kap,Conditional past indefinite tense,kaptam volna,I would have received,intermediate
kap,Conditional past indefinite tense,kaptál volna,You would have received,intermediate
kap,Conditional past indefinite tense,kapott volna,He would have received,intermediate
kap,Conditional past indefinite tense,kaptunk volna,We would have received,intermediate
kap,Conditional past indefinite tense,kaptatok volna,You all would have received,intermediate
kap,Conditional past indefinite tense,kaptak volna,They would have received,intermediate
kap,Conditional past definite tense,kaptam volna,I would have received,intermediate
kap,Conditional past definite tense,kaptad volna,You would have received,intermediate
kap,Conditional past definite tense,kapta volna,He would have received,intermediate
kap,Conditional past definite tense,kaptuk volna,We would have received,intermediate
kap,Conditional past definite tense,kaptátok volna,You all would have received,intermediate
kap,Conditional past definite tense,kapták volna,They would have received,intermediate
kap,Future indefinite tense,fogok kapni,I will receive,advanced
kap,Future indefinite tense,fogsz kapni,You will receive,advanced
kap,Future indefinite tense,fog kapni,He will receive,advanced
kap,Future indefinite tense,fogunk kapni,We will receive,advanced
kap,Future indefinite tense,fogtok kapni,You all will receive,advanced
kap,Future indefinite tense,fognak kapni,They will receive,advanced
kap,Future definite tense,fogom kapni,I will receive,advanced
kap,Future definite tense,fogod kapni,You will receive,advanced
kap,Future definite tense,fogja kapni,He will receive,advanced
kap,Future definite tense,fogjuk kapni,We will receive,advanced
kap,Future definite tense,fogjátok kapni,You all will receive,advanced
kap,Future definite tense,fogják kapni,They will receive,advanced
kap,Subjunctive present definite tense,kapjam,I receive,advanced
kap,Subjunctive present definite tense,kapd,You receive,advanced
kap,Subjunctive present definite tense,kapja,He receives,advanced
kap,Subjunctive present definite tense,kapjuk,We receive,advanced
kap,Subjunctive present definite tense,kapjátok,You all receive,advanced
kap,Subjunctive present definite tense,kapják,They receive,advanced
kap,Subjunctive present indefinite tense,kapjak,I receive,advanced
kap,Subjunctive present indefinite tense,kapj,You receive,advanced
kap,Subjunctive present indefinite tense,kapjon,He receives,advanced
kap,Subjunctive present indefinite tense,kapjunk,We receive,advanced
kap,Subjunctive present indefinite tense,kapjatok,You all receive,advanced
kap,Subjunctive present indefinite tense,kapjanak,They receive,advanced
kap,Conjugated infinitives,kapnom,I receive,advanced
kap,Conjugated infinitives,kapnod,You receive,advanced
kap,Conjugated infinitives,kapnia,He receives,advanced
kap,Conjugated infinitives,kapnunk,We receive,advanced
kap,Conjugated infinitives,kapnotok,You all receive,advanced
kap,Conjugated infinitives,kapniuk,They receive,advanced
fizet,Present indefinite tense,fizetek,I pay,beginner
fizet,Present indefinite tense,fizetsz,You pay,beginner
fizet,Present indefinite tense,fizet,He paies,beginner
fizet,Present indefinite tense,fizetünk,We pay,beginner
fizet,Present indefinite tense,fizettek,You all pay,beginner
fizet,Present indefinite tense,fizetnek,They pay,beginner
fizet,Present definite tense,fizetem,I pay,beginner
fizet,Present definite tense,fizeted,You pay,beginner
fizet,Present definite tense,fizeti,He paies,beginner
fizet,Present definite tense,fizetjük,We pay,beginner
fizet,Present definite tense,fizetitek,You all pay,beginner
fizet,Present definite tense,fizetik,They pay,beginner
fizet,Past indefinite tense,fizettem,I payed,intermediate
fizet,Past indefinite tense,fizettél,You payed,intermediate
fizet,Past indefinite tense,fizetett,He payed,intermediate
fizet,Past indefinite tense,fizettünk,We payed,intermediate
fizet,Past indefinite tense,fizettetek,You all payed,intermediate
fizet,Past indefinite tense,fizettek,They payed,intermediate
fizet,Past definite tense,fizettem,I payed,intermediate
fizet,Past definite tense,fizetted,You payed,intermediate
fizet,Past definite tense,fizette,He payed,intermediate
fizet,Past definite tense,fizettük,We payed,intermediate
fizet,Past definite tense,fizettétek,You all payed,intermediate
fizet,Past definite tense,fizették,They payed,intermediate
fizet,Conditional present indefinite tense,fizetnék,I would pay,intermediate
fizet,Conditional present indefinite tense,fizetnél,You would pay,intermediate
fizet,Conditional present indefinite tense,fizetne,He would pay,intermediate
fizet,Conditional present indefinite tense,fizetnénk,We would pay,intermediate
fizet,Conditional present indefinite tense,fizetnétek,You all would pay,intermediate
fizet,Conditional present indefinite tense,fizetnének,They would pay,intermediate
fizet,Conditional present definite tense,fizetném,I would pay,intermediate
fizet,Conditional present definite tense,fizetnéd,You would pay,intermediate
fizet,Conditional present definite tense,fizetné,He would pay,intermediate
fizet,Conditional present definite tense,fizetnénk,We would pay,intermediate
fizet,Conditional present definite tense,fizetnétek,You all would pay,intermediate
fizet,Conditional present definite tense,fizetnék,They would pay,intermediate
fizet,Conditional past indefinite tense,fizettem volna,I would have payed,intermediate
fizet,Conditional past indefinite tense,fizettél volna,You would have payed,intermediate
fizet,Conditional past indefinite tense,fizetett volna,He would have payed,intermediate
fizet,Conditional past indefinite tense,fizettünk volna,We would have payed,intermediate
fizet,Conditional past indefinite tense,fizettetek volna,You all would have payed,intermediate
fizet,Conditional past indefinite tense,fizettek volna,They would have payed,intermediate
fizet,Conditional past definite tense,fizettem volna,I would have payed,intermediate
fizet,Conditional past definite tense,fizetted volna,You would have payed,intermediate
fizet,Conditional past definite tense,fizette volna,He would have payed,intermediate
fizet,Conditional past definite tense,fizettük volna,We would have payed,intermediate
fizet,Conditional past definite tense,fizettétek volna,You all would have payed,intermediate
fizet,Conditional past definite tense,fizették volna,They would have payed,intermediate
fizet,Future indefinite tense,fogok fizetni,I will pay,advanced
fizet,Future indefinite tense,fogsz fizetni,You will pay,advanced
fizet,Future indefinite tense,fog fizetni,He will pay,advanced
fizet,Future indefinite tense,fogunk fizetni,We will pay,advanced
fizet,Future indefinite tense,fogtok fizetni,You all will pay,advanced
fizet,Future indefinite tense,fognak fizetni,They will pay,advanced
fizet,Future definite tense,fogom fizetni,I will pay,advanced
fizet,Future definite tense,fogod fizetni,You will pay,advanced
fizet,Future definite tense,fogja fizetni,He will pay,advanced
fizet,Future definite tense,fogjuk fizetni,We will pay,advanced
fizet,Future definite tense,fogjátok fizetni,You all will pay,advanced
fizet,Future definite tense,fogják fizetni,They will pay,advanced
fizet,Subjunctive present definite tense,fizessem,I pay,advanced
fizet,Subjunctive present definite tense,fizesd,You pay,advanced
fizet,Subjunctive present definite tense,fizesse,He paies,advanced
fizet,Subjunctive present definite tense,fizessük,We pay,advanced
fizet,Subjunctive present definite tense,fizessétek,You all pay,advanced
fizet,Subjunctive present definite tense,fizessék,They pay,advanced
fizet,Subjunctive present indefinite tense,fizessek,I pay,advanced
fizet,Subjunctive present indefinite tense,fizess,You pay,advanced
fizet,Subjunctive present indefinite tense,fizessen,He paies,advanced
fizet,Subjunctive present indefinite tense,fizessünk,We pay,advanced
fizet,Subjunctive present indefinite tense,fizessetek,You all pay,advanced
fizet,Subjunctive present indefinite tense,fizessenek,They pay,advanced
fizet,Conjugated infinitives,fizetnem,I pay,advanced
fizet,Conjugated infinitives,fizetned,You pay,advanced
fizet,Conjugated infinitives,fizetnie,He paies,advanced
fizet,Conjugated infinitives,fizetnünk,We pay,advanced
fizet,Conjugated infinitives,fizetnetek,You all pay,advanced
fizet,Conjugated infinitives,fizetniük,They pay,advanced
szeret,Present indefinite tense,szeretek,I love,beginner
szeret,Present indefinite tense,szeretsz,You love,beginner
szeret,Present indefinite tense,szeret,He loves,beginner
szeret,Present indefinite tense,szeretünk,We love,beginner
szeret,Present indefinite tense,szerettek,You all love,beginner
szeret,Present indefinite tense,szeretnek,They love,beginner
szeret,Present definite tense,szeretem,I love,beginner
szeret,Present definite tense,szereted,You love,beginner
szeret,Present definite tense,szereti,He loves,beginner
szeret,Present definite tense,szeretjük,We love,beginner
szeret,Present definite tense,szeretitek,You all love,beginner
szeret,Present definite tense,szeretik,They love,beginner
szeret,Past indefinite tense,szerettem,I loved,intermediate
szeret,Past indefinite tense,szerettél,You loved,intermediate
szeret,Past indefinite tense,szeretett,He loved,intermediate
szeret,Past indefinite tense,szerettünk,We loved,intermediate
szeret,Past indefinite tense,szerettetek,You all loved,intermediate
szeret,Past indefinite tense,szerettek,They loved,intermediate
szeret,Past definite tense,szerettem,I loved,intermediate
szeret,Past definite tense,szeretted,You loved,intermediate
szeret,Past definite tense,szerette,He loved,intermediate
szeret,Past definite tense,szerettük,We loved,intermediate
szeret,Past definite tense,szerettétek,You all loved,intermediate
szeret,Past definite tense,szerették,They loved,intermediate
szeret,Conditional present indefinite tense,szeretnék,I would love,intermediate
szeret,Conditional present indefinite tense,szeretnél,You would love,intermediate
szeret,Conditional present indefinite tense,szeretne,He would love,intermediate
szeret,Conditional present indefinite tense,szeretnénk,We would love,intermediate
szeret,Conditional present indefinite tense,szeretnétek,You all would love,intermediate
szeret,Conditional present indefinite tense,szeretnének,They would love,intermediate
szeret,Conditional present definite tense,szeretném,I would love,intermediate
szeret,Conditional present definite tense,szeretnéd,You would love,intermediate
szeret,Conditional present definite tense,szeretné,He would love,intermediate
szeret,Conditional present definite tense,szeretnénk,We would love,intermediate
szeret,Conditional present definite tense,szeretnétek,You all would love,intermediate
szeret,Conditional present definite tense,szeretnék,They would love,intermediate
szeret,Conditional past indefinite tense,szerettem volna,I would have loved,intermediate
szeret,Conditional past indefinite tense,szerettél volna,You would have loved,intermediate
szeret,Conditional past indefinite tense,szeretett volna,He would have loved,intermediate
szeret,Conditional past indefinite tense,szerettünk volna,We would have loved,intermediate
szeret,Conditional past indefinite tense,szerettetek volna,You all would have loved,intermediate
szeret,Conditional past indefinite tense,szerettek volna,They would have loved,intermediate
szeret,Conditional past definite tense,szerettem volna,I would have loved,intermediate
szeret,Conditional past definite tense,szeretted volna,You would have loved,intermediate
szeret,Conditional past definite tense,szerette volna,He would have loved,intermediate
szeret,Conditional past definite tense,szerettük volna,We would have loved,intermediate
szeret,Conditional past definite tense,szerettétek volna,You all would have loved,intermediate
szeret,Conditional past definite tense,szerették volna,They would have loved,intermediate
szeret,Future indefinite tense,fogok szeretni,I will love,advanced
szeret,Future indefinite tense,fogsz szeretni,You will love,advanced
szeret,Future indefinite tense,fog szeretni,He will love,advanced
szeret,Future indefinite tense,fogunk szeretni,We will love,advanced
szeret,Future indefinite tense,fogtok szeretni,You all will love,advanced
szeret,Future indefinite tense,fognak szeretni,They will love,advanced
szeret,Future definite tense,fogom szeretni,I will love,advanced
szeret,Future definite tense,fogod szeretni,You will love,advanced
szeret,Future definite tense,fogja szeretni,He will love,advanced
szeret,Future definite tense,fogjuk szeretni,We will love,advanced
szeret,Future definite tense,fogjátok szeretni,You all will love,advanced
szeret,Future definite tense,fogják szeretni,They will love,advanced
szeret,Subjunctive present definite tense,szeressem,I love,advanced
szeret,Subjunctive present definite tense,szeresd,You love,advanced
szeret,Subjunctive present definite tense,szeresse,He loves,advanced
szeret,Subjunctive present definite tense,szeressük,We love,advanced
szeret,Subjunctive present definite tense,szeressétek,You all love,advanced
szeret,Subjunctive present definite tense,szeressék,They love,advanced
szeret,Subjunctive present indefinite tense,szeressek,I love,advanced
szeret,Subjunctive present indefinite tense,szeress,You love,advanced
szeret,Subjunctive present indefinite tense,szeressen,He loves,advanced
szeret,Subjunctive present indefinite tense,szeressünk,We love,advanced
szeret,Subjunctive present indefinite tense,szeressetek,You all love,advanced
szeret,Subjunctive present indefinite tense,szeressenek,They love,advanced
szeret,Conjugated infinitives,szeretnem,I love,advanced
szeret,Conjugated infinitives,szeretned,You love,advanced
szeret,Conjugated infinitives,szeretnie,He loves,advanced
szeret,Conjugated infinitives,szeretnünk,We love,advanced
szeret,Conjugated infinitives,szeretnetek,You all love,advanced
szeret,Conjugated infinitives,szeretniük,They love,advanced
vár,Present indefinite tense,várok,I wait,beginner
vár,Present indefinite tense,vársz,You wait,beginner
vár,Present indefinite tense,vár,He waits,beginner
vár,Present indefinite tense,várunk,We wait,beginner
vár,Present indefinite tense,vártok,You all wait,beginner
vár,Present indefinite tense,várnak,They wait,beginner
vár,Present definite tense,várom,I wait,beginner
vár,Present definite tense,várod,You wait,beginner
vár,Present definite tense,várja,He waits,beginner
vár,Present definite tense,várjuk,We wait,beginner
vár,Present definite tense,várjátok,You all wait,beginner
vár,Present definite tense,várják,They wait,beginner
vár,Past indefinite tense,vártam,I waited,intermediate
vár,Past indefinite tense,vártál,You waited,intermediate
vár,Past indefinite tense,várt,He waited,intermediate
vár,Past indefinite tense,vártunk,We waited,intermediate
vár,Past indefinite tense,vártatok,You all waited,intermediate
vár,Past indefinite tense,vártak,They waited,intermediate
vár,Past definite tense,vártam,I waited,intermediate
vár,Past definite tense,vártad,You waited,intermediate
vár,Past definite tense,várta,He waited,intermediate
vár,Past definite tense,vártuk,We waited,intermediate
vár,Past definite tense,vártátok,You all waited,intermediate
vár,Past definite tense,várták,They waited,intermediate
vár,Conditional present indefinite tense,várnék,I would wait,intermediate
vár,Conditional present indefinite tense,várnál,You would wait,intermediate
vár,Conditional present indefinite tense,várna,He would wait,intermediate
vár,Conditional present indefinite tense,várnánk,We would wait,intermediate
vár,Conditional present indefinite tense,várnátok,You all would wait,intermediate
vár,Conditional present indefinite tense,várnának,They would wait,intermediate
vár,Conditional present definite tense,várnám,I would wait,intermediate
vár,Conditional present definite tense,várnád,You would wait,intermediate
vár,Conditional present definite tense,várná,He would wait,intermediate
vár,Conditional present definite tense,várnánk,We would wait,intermediate
vár,Conditional present definite tense,várnátok,You all would wait,intermediate
vár,Conditional present definite tense,várnák,They would wait,intermediate
vár,Conditional past indefinite tense,vártam volna,I would have waited,intermediate
vár,Conditional past indefinite tense,vártál volna,You would have waited,intermediate
vár,Conditional past indefinite tense,várt volna,He would have waited,intermediate
vár,Conditional past indefinite tense,vártunk volna,We would have waited,intermediate
vár,Conditional past indefinite tense,vártatok volna,You all would have waited,intermediate
vár,Conditional past indefinite tense,vártak volna,They would have waited,intermediate
vár,Conditional past definite tense,vártam volna,I would have waited,intermediate
vár,Conditional past definite tense,vártad volna,You would have waited,intermediate
vár,Conditional past definite tense,várta volna,He would have waited,intermediate
vár,Conditional past definite tense,vártuk volna,We would have waited,intermediate
vár,Conditional past definite tense,vártátok volna,You all would have waited,intermediate
vár,Conditional past definite tense,várták volna,They would have waited,intermediate
vár,Future indefinite tense,fogok várni,I will wait,advanced
vár,Future indefinite tense,fogsz várni,You will wait,advanced
vár,Future indefinite tense,fog várni,He will wait,advanced
vár,Future indefinite tense,fogunk várni,We will wait,advanced
vár,Future indefinite tense,fogtok várni,You all will wait,advanced
vár,Future indefinite tense,fognak várni,They will wait,advanced
vár,Future definite tense,fogom várni,I will wait,advanced
vár,Future definite tense,fogod várni,You will wait,advanced
vár,Future definite tense,fogja várni,He will wait,advanced
vár,Future definite tense,fogjuk várni,We will wait,advanced
vár,Future definite tense,fogjátok várni,You all will wait,advanced
vár,Future definite tense,fogják várni,They will wait,advanced
vár,Subjunctive present definite tense,várjam,I wait,advanced
vár,Subjunctive present definite tense,várd,You wait,advanced
vár,Subjunctive present definite tense,várja,He waits,advanced
vár,Subjunctive present definite tense,várjuk,We wait,advanced
vár,Subjunctive present definite tense,várjátok,You all wait,advanced
vár,Subjunctive present definite tense,várják,They wait,advanced
vár,Subjunctive present indefinite tense,várjak,I wait,advanced
vár,Subjunctive present indefinite tense,várj,You wait,advanced
vár,Subjunctive present indefinite tense,várjon,He waits,advanced
vár,Subjunctive present indefinite tense,várjunk,We wait,advanced
vár,Subjunctive present indefinite tense,várjatok,You all wait,advanced
vár,Subjunctive present indefinite tense,várjanak,They wait,advanced
vár,Conjugated infinitives,várnom,I wait,advanced
vár,Conjugated infinitives,várnod,You wait,advanced
vár,Conjugated infinitives,várnia,He waits,advanced
vár,Conjugated infinitives,várnunk,We wait,advanced
vár,Conjugated infinitives,várnotok,You all wait,advanced
vár,Conjugated infinitives,várniuk,They wait,advanced
segíte,Present indefinite tense,segítek,I help,beginner
segíte,Present indefinite tense,segítesz,You help,beginner
segíte,Present indefinite tense,segít,He helps,beginner
segíte,Present indefinite tense,segítünk,We help,beginner
segíte,Present indefinite tense,segítetek,You all help,beginner
segíte,Present indefinite tense,segítenek,They help,beginner
segíte,Present definite tense,segítem,I help,beginner
segíte,Present definite tense,segíted,You help,beginner
segíte,Present definite tense,segíti,He helps,beginner
segíte,Present definite tense,segítjük,We help,beginner
segíte,Present definite tense,segítitek,You all help,beginner
segíte,Present definite tense,segítik,They help,beginner
segíte,Past indefinite tense,segítettem,I helped,intermediate
segíte,Past indefinite tense,segítettél,You helped,intermediate
segíte,Past indefinite tense,segített,He helped,intermediate
segíte,Past indefinite tense,segítettünk,We helped,intermediate
segíte,Past indefinite tense,segítettetek,You all helped,intermediate
segíte,Past indefinite tense,segítettek,They helped,intermediate
segíte,Past definite tense,segítettem,I helped,intermediate
segíte,Past definite tense,segítetted,You helped,intermediate
segíte,Past definite tense,segítette,He helped,intermediate
segíte,Past definite tense,segítettük,We helped,intermediate
segíte,Past definite tense,segítettétek,You all helped,intermediate
segíte,Past definite tense,segítették,They helped,intermediate
segíte,Conditional present indefinite tense,segítenék,I would help,intermediate
segíte,Conditional present indefinite tense,segítenél,You would help,intermediate
segíte,Conditional present indefinite tense,segítene,He would help,intermediate
segíte,Conditional present indefinite tense,segítenénk,We would help,intermediate
segíte,Conditional present indefinite tense,segítenétek,You all would help,intermediate
segíte,Conditional present indefinite tense,segítenének,They would help,intermediate
segíte,Conditional present definite tense,segíteném,I would help,intermediate
segíte,Conditional present definite tense,segítenéd,You would help,intermediate
segíte,Conditional present definite tense,segítené,He would help,intermediate
segíte,Conditional present definite tense,segítenénk,We would help,intermediate
segíte,Conditional present definite tense,segítenétek,You all would help,intermediate
segíte,Conditional present definite tense,segítenék,They would help,intermediate
segíte,Conditional past indefinite tense,segítettem volna,I would have helped,intermediate
segíte,Conditional past indefinite tense,segítettél volna,You would have helped,intermediate
segíte,Conditional past indefinite tense,segített volna,He would have helped,intermediate
segíte,Conditional past indefinite tense,segítettünk volna,We would have helped,intermediate
segíte,Conditional past indefinite tense,segítettetek volna,You all would have helped,intermediate
segíte,Conditional past indefinite tense,segítettek volna,They would have helped,intermediate
segíte,Conditional past definite tense,segítettem volna,I would have helped,intermediate
segíte,Conditional past definite tense,segítetted volna,You would have helped,intermediate
segíte,Conditional past definite tense,segítette volna,He would have helped,intermediate
segíte,Conditional past definite tense,segítettük volna,We would have helped,intermediate
segíte,Conditional past definite tense,segítettétek volna,You all would have helped,intermediate
segíte,Conditional past definite tense,segítették volna,They would have helped,intermediate
segíte,Future indefinite tense,fogok segíteni,I will help,advanced
segíte,Future indefinite tense,fogsz segíteni,You will help,advanced
segíte,Future indefinite tense,fog segíteni,He will help,advanced
segíte,Future indefinite tense,fogunk segíteni,We will help,advanced
segíte,Future indefinite tense,fogtok segíteni,You all will help,advanced
segíte,Future indefinite tense,fognak segíteni,They will help,advanced
segíte,Future definite tense,fogom segíteni,I will help,advanced
segíte,Future definite tense,fogod segíteni,You will help,advanced
segíte,Future definite tense,fogja segíteni,He will help,advanced
segíte,Future definite tense,fogjuk segíteni,We will help,advanced
segíte,Future definite tense,fogjátok segíteni,You all will help,advanced
segíte,Future definite tense,fogják segíteni,They will help,advanced
segíte,Subjunctive present definite tense,segítsem,I help,advanced
segíte,Subjunctive present definite tense,segítsd,You help,advanced
segíte,Subjunctive present definite tense,segítse,He helps,advanced
segíte,Subjunctive present definite tense,segítsük,We help,advanced
segíte,Subjunctive present definite tense,segítsétek,You all help,advanced
segíte,Subjunctive present definite tense,segítsék,They help,advanced
segíte,Subjunctive present indefinite tense,segítsek,I help,advanced
segíte,Subjunctive present indefinite tense,segíts,You help,advanced
segíte,Subjunctive present indefinite tense,segítsen,He helps,advanced
segíte,Subjunctive present indefinite tense,segítsünk,We help,advanced
segíte,Subjunctive present indefinite tense,segítsetek,You all help,advanced
segíte,Subjunctive present indefinite tense,segítsenek,They help,advanced
segíte,Conjugated infinitives,segítenem,I help,advanced
segíte,Conjugated infinitives,segítened,You help,advanced
segíte,Conjugated infinitives,segítenie,He helps,advanced
segíte,Conjugated infinitives,segítenünk,We help,advanced
segíte,Conjugated infinitives,segítenetek,You all help,advanced
segíte,Conjugated infinitives,segíteniük,They help,advanced
kér,Present indefinite tense,kérek,I request,beginner
kér,Present indefinite tense,kérsz,You request,beginner
kér,Present indefinite tense,kér,He requests,beginner
kér,Present indefinite tense,kérünk,We request,beginner
kér,Present indefinite tense,kértek,You all request,beginner
kér,Present indefinite tense,kérnek,They request,beginner
kér,Present definite tense,kérem,I request,beginner
