Verb,Tense,Form,Translation,Difficulty
gondol,Conditional present indefinite tense,gondolnátok,I gondolnátok,beginner
gondol,Conditional present indefinite tense,gondolnának,They gondolnának,beginner
gondol,Conditional present definite tense,gondolnám,gondolnám,beginner
gondol,Conditional present definite tense,gondolnád,gondolnád,beginner
gondol,Conditional present definite tense,gondolná,gondolná,beginner
gondol,Conditional present definite tense,gondolnánk,gondolnánk,beginner
gondol,Conditional present definite tense,gondolnátok,I gondolnátok,beginner
gondol,Conditional present definite tense,gondolnák,gondolnák,beginner
gondol,Conditional past indefinite tense,gondoltam volna,gondoltam volna,intermediate
gondol,Conditional past indefinite tense,gondoltál volna,gondoltál volna,intermediate
gondol,Conditional past indefinite tense,gondolt volna,gondolt volna,intermediate
gondol,Conditional past indefinite tense,gondoltunk volna,gondoltunk volna,intermediate
gondol,Conditional past indefinite tense,gondoltatok volna,gondoltatok volna,intermediate
gondol,Conditional past indefinite tense,gondoltak volna,gondoltak volna,intermediate
gondol,Conditional past definite tense,gondoltam volna,gondoltam volna,intermediate
gondol,Conditional past definite tense,gondoltad volna,gondoltad volna,intermediate
gondol,Conditional past definite tense,gondolta volna,gondolta volna,intermediate
gondol,Conditional past definite tense,gondoltuk volna,gondoltuk volna,intermediate
gondol,Conditional past definite tense,gondoltátok volna,gondoltátok volna,intermediate
gondol,Conditional past definite tense,gondolták volna,gondolták volna,intermediate
gondol,Future indefinite tense,fogok gondolni,fogok gondolni,advanced
gondol,Future indefinite tense,fogsz gondolni,fogsz gondolni,advanced
gondol,Future indefinite tense,fog gondolni,fog gondolni,advanced
gondol,Future indefinite tense,fogunk gondolni,fogunk gondolni,advanced
gondol,Future indefinite tense,fogtok gondolni,fogtok gondolni,advanced
gondol,Future indefinite tense,fognak gondolni,fognak gondolni,advanced
gondol,Future definite tense,fogom gondolni,fogom gondolni,advanced
gondol,Future definite tense,fogod gondolni,fogod gondolni,advanced
gondol,Future definite tense,fogja gondolni,fogja gondolni,advanced
gondol,Future definite tense,fogjuk gondolni,fogjuk gondolni,advanced
gondol,Future definite tense,fogjátok gondolni,fogjátok gondolni,advanced
gondol,Future definite tense,fogják gondolni,fogják gondolni,advanced
gondol,Subjunctive present definite tense,gondoljam,gondoljam,beginner
gondol,Subjunctive present definite tense,gondold,gondold,beginner
gondol,Subjunctive present definite tense,gondolja,He/She gondolja,beginner
gondol,Subjunctive present definite tense,gondoljuk,We gondoljuk,beginner
gondol,Subjunctive present definite tense,gondoljátok,I gondoljátok,beginner
gondol,Subjunctive present definite tense,gondolják,They gondolják,beginner
gondol,Subjunctive present indefinite tense,gondoljak,gondoljak,beginner
gondol,Subjunctive present indefinite tense,gondolj,gondolj,beginner
gondol,Subjunctive present indefinite tense,gondoljon,gondoljon,beginner
gondol,Subjunctive present indefinite tense,gondoljunk,We gondoljunk,beginner
gondol,Subjunctive present indefinite tense,gondoljatok,I gondoljatok,beginner
gondol,Subjunctive present indefinite tense,gondoljanak,They gondoljanak,beginner
gondol,Conjugated infinitives,gondolnom,I gondolnom,advanced
gondol,Conjugated infinitives,gondolnod,You gondolnod,advanced
gondol,Conjugated infinitives,gondolnia,gondolnia,advanced
gondol,Conjugated infinitives,gondolnunk,We gondolnunk,advanced
gondol,Conjugated infinitives,gondolnotok,I gondolnotok,advanced
gondol,Conjugated infinitives,gondolniuk,gondolniuk,advanced
kap,Present indefinite tense,kapok,I kapok,beginner
kap,Present indefinite tense,kapsz,You (singular) kapsz,beginner
kap,Present indefinite tense,kap,kap,beginner
kap,Present indefinite tense,kapunk,We kapunk,beginner
kap,Present indefinite tense,kaptok,I kaptok,beginner
kap,Present indefinite tense,kapnak,They kapnak,beginner
kap,Present definite tense,kapom,I kapom,beginner
kap,Present definite tense,kapod,You kapod,beginner
kap,Present definite tense,kapja,He/She kapja,beginner
kap,Present definite tense,kapjuk,We kapjuk,beginner
kap,Present definite tense,kapjátok,I kapjátok,beginner
kap,Present definite tense,kapják,They kapják,beginner
kap,Past indefinite tense,kaptam,I kaptam,intermediate
kap,Past indefinite tense,kaptál,You kaptál,intermediate
kap,Past indefinite tense,kapott,He/She kapott,intermediate
kap,Past indefinite tense,kaptunk,We kaptunk,intermediate
kap,Past indefinite tense,kaptatok,I kaptatok,intermediate
kap,Past indefinite tense,kaptak,They kaptak,intermediate
kap,Past definite tense,kaptam,I kaptam,intermediate
kap,Past definite tense,kaptad,kaptad,intermediate
kap,Past definite tense,kapta,kapta,intermediate
kap,Past definite tense,kaptuk,kaptuk,intermediate
kap,Past definite tense,kaptátok,I kaptátok,intermediate
kap,Past definite tense,kapták,kapták,intermediate
kap,Conditional present indefinite tense,kapnék,kapnék,beginner
kap,Conditional present indefinite tense,kapnál,kapnál,beginner
kap,Conditional present indefinite tense,kapna,kapna,beginner
kap,Conditional present indefinite tense,kapnánk,kapnánk,beginner
kap,Conditional present indefinite tense,kapnátok,I kapnátok,beginner
kap,Conditional present indefinite tense,kapnának,They kapnának,beginner
kap,Conditional present definite tense,kapnám,kapnám,beginner
kap,Conditional present definite tense,kapnád,kapnád,beginner
kap,Conditional present definite tense,kapná,kapná,beginner
kap,Conditional present definite tense,kapnánk,kapnánk,beginner
kap,Conditional present definite tense,kapnátok,I kapnátok,beginner
kap,Conditional present definite tense,kapnák,kapnák,beginner
kap,Conditional past indefinite tense,kaptam volna,kaptam volna,intermediate
kap,Conditional past indefinite tense,kaptál volna,kaptál volna,intermediate
kap,Conditional past indefinite tense,kapott volna,kapott volna,intermediate
kap,Conditional past indefinite tense,kaptunk volna,kaptunk volna,intermediate
kap,Conditional past indefinite tense,kaptatok volna,kaptatok volna,intermediate
kap,Conditional past indefinite tense,kaptak volna,kaptak volna,intermediate
kap,Conditional past definite tense,kaptam volna,kaptam volna,intermediate
kap,Conditional past definite tense,kaptad volna,kaptad volna,intermediate
kap,Conditional past definite tense,kapta volna,kapta volna,intermediate
kap,Conditional past definite tense,kaptuk volna,kaptuk volna,intermediate
kap,Conditional past definite tense,kaptátok volna,kaptátok volna,intermediate
kap,Conditional past definite tense,kapták volna,kapták volna,intermediate
kap,Future indefinite tense,fogok kapni,fogok kapni,advanced
kap,Future indefinite tense,fogsz kapni,fogsz kapni,advanced
kap,Future indefinite tense,fog kapni,fog kapni,advanced
kap,Future indefinite tense,fogunk kapni,fogunk kapni,advanced
kap,Future indefinite tense,fogtok kapni,fogtok kapni,advanced
kap,Future indefinite tense,fognak kapni,fognak kapni,advanced
kap,Future definite tense,fogom kapni,fogom kapni,advanced
kap,Future definite tense,fogod kapni,fogod kapni,advanced
kap,Future definite tense,fogja kapni,fogja kapni,advanced
kap,Future definite tense,fogjuk kapni,fogjuk kapni,advanced
kap,Future definite tense,fogjátok kapni,fogjátok kapni,advanced
kap,Future definite tense,fogják kapni,fogják kapni,advanced
kap,Subjunctive present definite tense,kapjam,kapjam,beginner
kap,Subjunctive present definite tense,kapd,kapd,beginner
kap,Subjunctive present definite tense,kapja,He/She kapja,beginner
kap,Subjunctive present definite tense,kapjuk,We kapjuk,beginner
kap,Subjunctive present definite tense,kapjátok,I kapjátok,beginner
kap,Subjunctive present definite tense,kapják,They kapják,beginner
kap,Subjunctive present indefinite tense,kapjak,kapjak,beginner
kap,Subjunctive present indefinite tense,kapj,kapj,beginner
kap,Subjunctive present indefinite tense,kapjon,kapjon,beginner
kap,Subjunctive present indefinite tense,kapjunk,We kapjunk,beginner
kap,Subjunctive present indefinite tense,kapjatok,I kapjatok,beginner
kap,Subjunctive present indefinite tense,kapjanak,They kapjanak,beginner
kap,Conjugated infinitives,kapnom,I kapnom,advanced
kap,Conjugated infinitives,kapnod,You kapnod,advanced
kap,Conjugated infinitives,kapnia,kapnia,advanced
kap,Conjugated infinitives,kapnunk,We kapnunk,advanced
kap,Conjugated infinitives,kapnotok,I kapnotok,advanced
kap,Conjugated infinitives,kapniuk,kapniuk,advanced
fizet,Present indefinite tense,fizetek,fizetek,beginner
fizet,Present indefinite tense,fizetsz,You (singular) fizetsz,beginner
fizet,Present indefinite tense,fizet,fizet,beginner
fizet,Present indefinite tense,fizetünk,fizetünk,beginner
fizet,Present indefinite tense,fizettek,fizettek,beginner
fizet,Present indefinite tense,fizetnek,fizetnek,beginner
fizet,Present definite tense,fizetem,fizetem,beginner
fizet,Present definite tense,fizeted,fizeted,beginner
fizet,Present definite tense,fizeti,fizeti,beginner
fizet,Present definite tense,fizetjük,fizetjük,beginner
fizet,Present definite tense,fizetitek,fizetitek,beginner
fizet,Present definite tense,fizetik,fizetik,beginner
fizet,Past indefinite tense,fizettem,fizettem,intermediate
fizet,Past indefinite tense,fizettél,fizettél,intermediate
fizet,Past indefinite tense,fizetett,fizetett,intermediate
fizet,Past indefinite tense,fizettünk,fizettünk,intermediate
fizet,Past indefinite tense,fizettetek,fizettetek,intermediate
fizet,Past indefinite tense,fizettek,fizettek,intermediate
fizet,Past definite tense,fizettem,fizettem,intermediate
fizet,Past definite tense,fizetted,fizetted,intermediate
fizet,Past definite tense,fizette,fizette,intermediate
fizet,Past definite tense,fizettük,fizettük,intermediate
fizet,Past definite tense,fizettétek,fizettétek,intermediate
fizet,Past definite tense,fizették,fizették,intermediate
fizet,Conditional present indefinite tense,fizetnék,fizetnék,beginner
fizet,Conditional present indefinite tense,fizetnél,fizetnél,beginner
fizet,Conditional present indefinite tense,fizetne,fizetne,beginner
fizet,Conditional present indefinite tense,fizetnénk,fizetnénk,beginner
fizet,Conditional present indefinite tense,fizetnétek,fizetnétek,beginner
fizet,Conditional present indefinite tense,fizetnének,fizetnének,beginner
fizet,Conditional present definite tense,fizetném,fizetném,beginner
fizet,Conditional present definite tense,fizetnéd,fizetnéd,beginner
fizet,Conditional present definite tense,fizetné,fizetné,beginner
fizet,Conditional present definite tense,fizetnénk,fizetnénk,beginner
fizet,Conditional present definite tense,fizetnétek,fizetnétek,beginner
fizet,Conditional present definite tense,fizetnék,fizetnék,beginner
fizet,Conditional past indefinite tense,fizettem volna,fizettem volna,intermediate
fizet,Conditional past indefinite tense,fizettél volna,fizettél volna,intermediate
fizet,Conditional past indefinite tense,fizetett volna,fizetett volna,intermediate
fizet,Conditional past indefinite tense,fizettünk volna,fizettünk volna,intermediate
fizet,Conditional past indefinite tense,fizettetek volna,fizettetek volna,intermediate
fizet,Conditional past indefinite tense,fizettek volna,fizettek volna,intermediate
fizet,Conditional past definite tense,fizettem volna,fizettem volna,intermediate
fizet,Conditional past definite tense,fizetted volna,fizetted volna,intermediate
fizet,Conditional past definite tense,fizette volna,fizette volna,intermediate
fizet,Conditional past definite tense,fizettük volna,fizettük volna,intermediate
fizet,Conditional past definite tense,fizettétek volna,fizettétek volna,intermediate
fizet,Conditional past definite tense,fizették volna,fizették volna,intermediate
fizet,Future indefinite tense,fogok fizetni,fogok fizetni,advanced
fizet,Future indefinite tense,fogsz fizetni,fogsz fizetni,advanced
fizet,Future indefinite tense,fog fizetni,fog fizetni,advanced
fizet,Future indefinite tense,fogunk fizetni,fogunk fizetni,advanced
fizet,Future indefinite tense,fogtok fizetni,fogtok fizetni,advanced
fizet,Future indefinite tense,fognak fizetni,fognak fizetni,advanced
fizet,Future definite tense,fogom fizetni,fogom fizetni,advanced
fizet,Future definite tense,fogod fizetni,fogod fizetni,advanced
fizet,Future definite tense,fogja fizetni,fogja fizetni,advanced
fizet,Future definite tense,fogjuk fizetni,fogjuk fizetni,advanced
fizet,Future definite tense,fogjátok fizetni,fogjátok fizetni,advanced
fizet,Future definite tense,fogják fizetni,fogják fizetni,advanced
fizet,Subjunctive present definite tense,fizessem,fizessem,beginner
fizet,Subjunctive present definite tense,fizesd,fizesd,beginner
fizet,Subjunctive present definite tense,fizesse,fizesse,beginner
fizet,Subjunctive present definite tense,fizessük,fizessük,beginner
fizet,Subjunctive present definite tense,fizessétek,fizessétek,beginner
fizet,Subjunctive present definite tense,fizessék,fizessék,beginner
fizet,Subjunctive present indefinite tense,fizessek,fizessek,beginner
fizet,Subjunctive present indefinite tense,fizess,fizess,beginner
fizet,Subjunctive present indefinite tense,fizessen,fizessen,beginner
fizet,Subjunctive present indefinite tense,fizessünk,fizessünk,beginner
fizet,Subjunctive present indefinite tense,fizessetek,fizessetek,beginner
fizet,Subjunctive present indefinite tense,fizessenek,fizessenek,beginner
fizet,Conjugated infinitives,fizetnem,fizetnem,advanced
fizet,Conjugated infinitives,fizetned,fizetned,advanced
fizet,Conjugated infinitives,fizetnie,fizetnie,advanced
fizet,Conjugated infinitives,fizetnünk,fizetnünk,advanced
fizet,Conjugated infinitives,fizetnetek,fizetnetek,advanced
fizet,Conjugated infinitives,fizetniük,fizetniük,advanced
szeret,Present indefinite tense,szeretek,szeretek,beginner
szeret,Present indefinite tense,szeretsz,You (singular) szeretsz,beginner
szeret,Present indefinite tense,szeret,szeret,beginner
szeret,Present indefinite tense,szeretünk,szeretünk,beginner
szeret,Present indefinite tense,szerettek,szerettek,beginner
szeret,Present indefinite tense,szeretnek,szeretnek,beginner
szeret,Present definite tense,szeretem,szeretem,beginner
szeret,Present definite tense,szereted,szereted,beginner
szeret,Present definite tense,szereti,szereti,beginner
szeret,Present definite tense,szeretjük,szeretjük,beginner
szeret,Present definite tense,szeretitek,szeretitek,beginner
szeret,Present definite tense,szeretik,szeretik,beginner
szeret,Past indefinite tense,szerettem,szerettem,intermediate
szeret,Past indefinite tense,szerettél,szerettél,intermediate
szeret,Past indefinite tense,szeretett,szeretett,intermediate
szeret,Past indefinite tense,szerettünk,szerettünk,intermediate
szeret,Past indefinite tense,szerettetek,szerettetek,intermediate
szeret,Past indefinite tense,szerettek,szerettek,intermediate
szeret,Past definite tense,szerettem,szerettem,intermediate
szeret,Past definite tense,szeretted,szeretted,intermediate
szeret,Past definite tense,szerette,szerette,intermediate
szeret,Past definite tense,szerettük,szerettük,intermediate
szeret,Past definite tense,szerettétek,szerettétek,intermediate
szeret,Past definite tense,szerették,szerették,intermediate
szeret,Conditional present indefinite tense,szeretnék,szeretnék,beginner
szeret,Conditional present indefinite tense,szeretnél,szeretnél,beginner
szeret,Conditional present indefinite tense,szeretne,szeretne,beginner
szeret,Conditional present indefinite tense,szeretnénk,szeretnénk,beginner
szeret,Conditional present indefinite tense,szeretnétek,szeretnétek,beginner
szeret,Conditional present indefinite tense,szeretnének,szeretnének,beginner
szeret,Conditional present definite tense,szeretném,szeretném,beginner
szeret,Conditional present definite tense,szeretnéd,szeretnéd,beginner
szeret,Conditional present definite tense,szeretné,szeretné,beginner
szeret,Conditional present definite tense,szeretnénk,szeretnénk,beginner
szeret,Conditional present definite tense,szeretnétek,szeretnétek,beginner
szeret,Conditional present definite tense,szeretnék,szeretnék,beginner
szeret,Conditional past indefinite tense,szerettem volna,szerettem volna,intermediate
szeret,Conditional past indefinite tense,szerettél volna,szerettél volna,intermediate
szeret,Conditional past indefinite tense,szeretett volna,szeretett volna,intermediate
szeret,Conditional past indefinite tense,szerettünk volna,szerettünk volna,intermediate
szeret,Conditional past indefinite tense,szerettetek volna,szerettetek volna,intermediate
szeret,Conditional past indefinite tense,szerettek volna,szerettek volna,intermediate
szeret,Conditional past definite tense,szerettem volna,szerettem volna,intermediate
szeret,Conditional past definite tense,szeretted volna,szeretted volna,intermediate
szeret,Conditional past definite tense,szerette volna,szerette volna,intermediate
szeret,Conditional past definite tense,szerettük volna,szerettük volna,intermediate
szeret,Conditional past definite tense,szerettétek volna,szerettétek volna,intermediate
szeret,Conditional past definite tense,szerették volna,szerették volna,intermediate
szeret,Future indefinite tense,fogok szeretni,fogok szeretni,advanced
szeret,Future indefinite tense,fogsz szeretni,fogsz szeretni,advanced
szeret,Future indefinite tense,fog szeretni,fog szeretni,advanced
szeret,Future indefinite tense,fogunk szeretni,fogunk szeretni,advanced
szeret,Future indefinite tense,fogtok szeretni,fogtok szeretni,advanced
szeret,Future indefinite tense,fognak szeretni,fognak szeretni,advanced
szeret,Future definite tense,fogom szeretni,fogom szeretni,advanced
szeret,Future definite tense,fogod szeretni,fogod szeretni,advanced
szeret,Future definite tense,fogja szeretni,fogja szeretni,advanced
szeret,Future definite tense,fogjuk szeretni,fogjuk szeretni,advanced
szeret,Future definite tense,fogjátok szeretni,fogjátok szeretni,advanced
szeret,Future definite tense,fogják szeretni,fogják szeretni,advanced
szeret,Subjunctive present definite tense,szeressem,szeressem,beginner
szeret,Subjunctive present definite tense,szeresd,szeresd,beginner
szeret,Subjunctive present definite tense,szeresse,szeresse,beginner
szeret,Subjunctive present definite tense,szeressük,szeressük,beginner
szeret,Subjunctive present definite tense,szeressétek,szeressétek,beginner
szeret,Subjunctive present definite tense,szeressék,szeressék,beginner
szeret,Subjunctive present indefinite tense,szeressek,szeressek,beginner
szeret,Subjunctive present indefinite tense,szeress,szeress,beginner
szeret,Subjunctive present indefinite tense,szeressen,szeressen,beginner
szeret,Subjunctive present indefinite tense,szeressünk,szeressünk,beginner
szeret,Subjunctive present indefinite tense,szeressetek,szeressetek,beginner
szeret,Subjunctive present indefinite tense,szeressenek,szeressenek,beginner
szeret,Conjugated infinitives,szeretnem,szeretnem,advanced
szeret,Conjugated infinitives,szeretned,szeretned,advanced
szeret,Conjugated infinitives,szeretnie,szeretnie,advanced
szeret,Conjugated infinitives,szeretnünk,szeretnünk,advanced
szeret,Conjugated infinitives,szeretnetek,szeretnetek,advanced
szeret,Conjugated infinitives,szeretniük,szeretniük,advanced
vár,Present indefinite tense,várok,I várok,beginner
vár,Present indefinite tense,vársz,You (singular) vársz,beginner
vár,Present indefinite tense,vár,vár,beginner
vár,Present indefinite tense,várunk,We várunk,beginner
vár,Present indefinite tense,vártok,I vártok,beginner
vár,Present indefinite tense,várnak,They várnak,beginner
vár,Present definite tense,várom,I várom,beginner
vár,Present definite tense,várod,You várod,beginner
vár,Present definite tense,várja,He/She várja,beginner
vár,Present definite tense,várjuk,We várjuk,beginner
vár,Present definite tense,várjátok,I várjátok,beginner
vár,Present definite tense,várják,They várják,beginner
vár,Past indefinite tense,vártam,I vártam,intermediate
vár,Past indefinite tense,vártál,You vártál,intermediate
vár,Past indefinite tense,várt,várt,intermediate
vár,Past indefinite tense,vártunk,We vártunk,intermediate
vár,Past indefinite tense,vártatok,I vártatok,intermediate
vár,Past indefinite tense,vártak,They vártak,intermediate
vár,Past definite tense,vártam,I vártam,intermediate
vár,Past definite tense,vártad,vártad,intermediate
vár,Past definite tense,várta,várta,intermediate
vár,Past definite tense,vártuk,vártuk,intermediate
vár,Past definite tense,vártátok,I vártátok,intermediate
vár,Past definite tense,várták,várták,intermediate
vár,Conditional present indefinite tense,várnék,várnék,beginner
vár,Conditional present indefinite tense,várnál,várnál,beginner
vár,Conditional present indefinite tense,várna,várna,beginner
vár,Conditional present indefinite tense,várnánk,várnánk,beginner
vár,Conditional present indefinite tense,várnátok,I várnátok,beginner
vár,Conditional present indefinite tense,várnának,They várnának,beginner
vár,Conditional present definite tense,várnám,várnám,beginner
vár,Conditional present definite tense,várnád,várnád,beginner
vár,Conditional present definite tense,várná,várná,beginner
vár,Conditional present definite tense,várnánk,várnánk,beginner
vár,Conditional present definite tense,várnátok,I várnátok,beginner
vár,Conditional present definite tense,várnák,várnák,beginner
vár,Conditional past indefinite tense,vártam volna,vártam volna,intermediate
vár,Conditional past indefinite tense,vártál volna,vártál volna,intermediate
vár,Conditional past indefinite tense,várt volna,várt volna,intermediate
vár,Conditional past indefinite tense,vártunk volna,vártunk volna,intermediate
vár,Conditional past indefinite tense,vártatok volna,vártatok volna,intermediate
vár,Conditional past indefinite tense,vártak volna,vártak volna,intermediate
vár,Conditional past definite tense,vártam volna,vártam volna,intermediate
vár,Conditional past definite tense,vártad volna,vártad volna,intermediate
vár,Conditional past definite tense,várta volna,várta volna,intermediate
vár,Conditional past definite tense,vártuk volna,vártuk volna,intermediate
vár,Conditional past definite tense,vártátok volna,vártátok volna,intermediate
vár,Conditional past definite tense,várták volna,várták volna,intermediate
vár,Future indefinite tense,fogok várni,fogok várni,advanced
vár,Future indefinite tense,fogsz várni,fogsz várni,advanced
vár,Future indefinite tense,fog várni,fog várni,advanced
vár,Future indefinite tense,fogunk várni,fogunk várni,advanced
vár,Future indefinite tense,fogtok várni,fogtok várni,advanced
vár,Future indefinite tense,fognak várni,fognak várni,advanced
vár,Future definite tense,fogom várni,fogom várni,advanced
vár,Future definite tense,fogod várni,fogod várni,advanced
vár,Future definite tense,fogja várni,fogja várni,advanced
vár,Future definite tense,fogjuk várni,fogjuk várni,advanced
vár,Future definite tense,fogjátok várni,fogjátok várni,advanced
vár,Future definite tense,fogják várni,fogják várni,advanced
vár,Subjunctive present definite tense,várjam,várjam,beginner
vár,Subjunctive present definite tense,várd,várd,beginner
vár,Subjunctive present definite tense,várja,He/She várja,beginner
vár,Subjunctive present definite tense,várjuk,We várjuk,beginner
vár,Subjunctive present definite tense,várjátok,I várjátok,beginner
vár,Subjunctive present definite tense,várják,They várják,beginner
vár,Subjunctive present indefinite tense,várjak,várjak,beginner
vár,Subjunctive present indefinite tense,várj,várj,beginner
vár,Subjunctive present indefinite tense,várjon,várjon,beginner
vár,Subjunctive present indefinite tense,várjunk,We várjunk,beginner
vár,Subjunctive present indefinite tense,várjatok,I várjatok,beginner
vár,Subjunctive present indefinite tense,várjanak,They várjanak,beginner
vár,Conjugated infinitives,várnom,I várnom,advanced
vár,Conjugated infinitives,várnod,You várnod,advanced
vár,Conjugated infinitives,várnia,várnia,advanced
vár,Conjugated infinitives,várnunk,We várnunk,advanced
vár,Conjugated infinitives,várnotok,I várnotok,advanced
vár,Conjugated infinitives,várniuk,várniuk,advanced
segít,Present indefinite tense,segítek,segítek,beginner
segít,Present indefinite tense,segítesz,You (singular) segítesz,beginner
segít,Present indefinite tense,segít,segít,beginner
segít,Present indefinite tense,segítünk,segítünk,beginner
segít,Present indefinite tense,segítetek,segítetek,beginner
segít,Present indefinite tense,segítenek,segítenek,beginner
segít,Present definite tense,segítem,segítem,beginner
segít,Present definite tense,segíted,segíted,beginner
segít,Present definite tense,segíti,segíti,beginner
segít,Present definite tense,segítjük,segítjük,beginner
segít,Present definite tense,segítitek,segítitek,beginner
segít,Present definite tense,segítik,segítik,beginner
segít,Past indefinite tense,segítettem,segítettem,intermediate
segít,Past indefinite tense,segítettél,segítettél,intermediate
segít,Past indefinite tense,segített,segített,intermediate
segít,Past indefinite tense,segítettünk,segítettünk,intermediate
segít,Past indefinite tense,segítettetek,segítettetek,intermediate
segít,Past indefinite tense,segítettek,segítettek,intermediate
segít,Past definite tense,segítettem,segítettem,intermediate
segít,Past definite tense,segítetted,segítetted,intermediate
segít,Past definite tense,segítette,segítette,intermediate
segít,Past definite tense,segítettük,segítettük,intermediate
segít,Past definite tense,segítettétek,segítettétek,intermediate
segít,Past definite tense,segítették,segítették,intermediate
segít,Conditional present indefinite tense,segítenék,segítenék,beginner
segít,Conditional present indefinite tense,segítenél,segítenél,beginner
segít,Conditional present indefinite tense,segítene,segítene,beginner
segít,Conditional present indefinite tense,segítenénk,segítenénk,beginner
segít,Conditional present indefinite tense,segítenétek,segítenétek,beginner
segít,Conditional present indefinite tense,segítenének,segítenének,beginner
segít,Conditional present definite tense,segíteném,segíteném,beginner
segít,Conditional present definite tense,segítenéd,segítenéd,beginner
segít,Conditional present definite tense,segítené,segítené,beginner
segít,Conditional present definite tense,segítenénk,segítenénk,beginner
segít,Conditional present definite tense,segítenétek,segítenétek,beginner
segít,Conditional present definite tense,segítenék,segítenék,beginner
segít,Conditional past indefinite tense,segítettem volna,segítettem volna,intermediate
segít,Conditional past indefinite tense,segítettél volna,segítettél volna,intermediate
segít,Conditional past indefinite tense,segített volna,segített volna,intermediate
segít,Conditional past indefinite tense,segítettünk volna,segítettünk volna,intermediate
segít,Conditional past indefinite tense,segítettetek volna,segítettetek volna,intermediate
segít,Conditional past indefinite tense,segítettek volna,segítettek volna,intermediate
segít,Conditional past definite tense,segítettem volna,segítettem volna,intermediate
segít,Conditional past definite tense,segítetted volna,segítetted volna,intermediate
segít,Conditional past definite tense,segítette volna,segítette volna,intermediate
segít,Conditional past definite tense,segítettük volna,segítettük volna,intermediate
segít,Conditional past definite tense,segítettétek volna,segítettétek volna,intermediate
segít,Conditional past definite tense,segítették volna,segítették volna,intermediate
segít,Future indefinite tense,fogok segíteni,fogok segíteni,advanced
segít,Future indefinite tense,fogsz segíteni,fogsz segíteni,advanced
segít,Future indefinite tense,fog segíteni,fog segíteni,advanced
segít,Future indefinite tense,fogunk segíteni,fogunk segíteni,advanced
segít,Future indefinite tense,fogtok segíteni,fogtok segíteni,advanced
segít,Future indefinite tense,fognak segíteni,fognak segíteni,advanced
segít,Future definite tense,fogom segíteni,fogom segíteni,advanced
segít,Future definite tense,fogod segíteni,fogod segíteni,advanced
segít,Future definite tense,fogja segíteni,fogja segíteni,advanced
segít,Future definite tense,fogjuk segíteni,fogjuk segíteni,advanced
segít,Future definite tense,fogjátok segíteni,fogjátok segíteni,advanced
segít,Future definite tense,fogják segíteni,fogják segíteni,advanced
segít,Subjunctive present definite tense,segítsem,segítsem,beginner
segít,Subjunctive present definite tense,segítsd,segítsd,beginner
segít,Subjunctive present definite tense,segítse,segítse,beginner
segít,Subjunctive present definite tense,segítsük,segítsük,beginner
segít,Subjunctive present definite tense,segítsétek,segítsétek,beginner
segít,Subjunctive present definite tense,segítsék,segítsék,beginner
segít,Subjunctive present indefinite tense,segítsek,segítsek,beginner
segít,Subjunctive present indefinite tense,segíts,segíts,beginner
segít,Subjunctive present indefinite tense,segítsen,segítsen,beginner
segít,Subjunctive present indefinite tense,segítsünk,segítsünk,beginner
segít,Subjunctive present indefinite tense,segítsetek,segítsetek,beginner
segít,Subjunctive present indefinite tense,segítsenek,segítsenek,beginner
segít,Conjugated infinitives,segítenem,segítenem,advanced
segít,Conjugated infinitives,segítened,segítened,advanced
segít,Conjugated infinitives,segítenie,segítenie,advanced
segít,Conjugated infinitives,segítenünk,segítenünk,advanced
segít,Conjugated infinitives,segítenetek,segítenetek,advanced
segít,Conjugated infinitives,segíteniük,segíteniük,advanced
kér,Present indefinite tense,kérek,kérek,beginner
kér,Present indefinite tense,kérsz,You (singular) kérsz,beginner
kér,Present indefinite tense,kér,kér,beginner
kér,Present indefinite tense,kérünk,kérünk,beginner
kér,Present indefinite tense,kértek,kértek,beginner
kér,Present indefinite tense,kérnek,kérnek,beginner
kér,Present definite tense,kérem,kérem,beginner
kér,Present definite tense,kéred,kéred,beginner
kér,Present definite tense,kéri,kéri,beginner
kér,Present definite tense,kérjük,kérjük,beginner
kér,Present definite tense,kéritek,kéritek,beginner
kér,Present definite tense,kérik,kérik,beginner
kér,Past indefinite tense,kértem,kértem,intermediate
kér,Past indefinite tense,kértél,kértél,intermediate
kér,Past indefinite tense,kért,kért,intermediate
kér,Past indefinite tense,kértünk,kértünk,intermediate
kér,Past indefinite tense,kértetek,kértetek,intermediate
kér,Past indefinite tense,kértek,kértek,intermediate
kér,Past definite tense,kértem,kértem,intermediate
kér,Past definite tense,kérted,kérted,intermediate
kér,Past definite tense,kérte,kérte,intermediate
kér,Past definite tense,kértük,kértük,intermediate
kér,Past definite tense,kértétek,kértétek,intermediate
kér,Past definite tense,kérték,kérték,intermediate
kér,Conditional present indefinite tense,kérnék,kérnék,beginner
kér,Conditional present indefinite tense,kérnél,kérnél,beginner
kér,Conditional present indefinite tense,kérne,kérne,beginner
kér,Conditional present indefinite tense,kérnénk,kérnénk,beginner
kér,Conditional present indefinite tense,kérnétek,kérnétek,beginner
kér,Conditional present indefinite tense,kérnének,kérnének,beginner
kér,Conditional present definite tense,kérném,kérném,beginner
kér,Conditional present definite tense,kérnéd,kérnéd,beginner
kér,Conditional present definite tense,kérné,kérné,beginner
kér,Conditional present definite tense,kérnénk,kérnénk,beginner
