Verb,Tense,Form,Translation,Difficulty
gondol,Conditional present indefinite tense,gondolnának,They think,intermediate
gondol,Conditional present definite tense,gondolnám,I think,intermediate
gondol,Conditional present definite tense,gondolnád,You think,intermediate
gondol,Conditional present definite tense,gondolná,He thinks,intermediate
gondol,Conditional present definite tense,gondolnánk,We think,intermediate
gondol,Conditional present definite tense,gondolnátok,You all think,intermediate
gondol,Conditional present definite tense,gondolnák,He thinks,intermediate
gondol,Conditional past indefinite tense,gondoltam volna,I would have think,intermediate
gondol,Conditional past indefinite tense,gondoltál volna,You would have think,intermediate
gondol,Conditional past indefinite tense,gondolt volna,He would have think,intermediate
gondol,Conditional past indefinite tense,gondoltunk volna,We would have think,intermediate
gondol,Conditional past indefinite tense,gondoltatok volna,You all would have think,intermediate
gondol,Conditional past indefinite tense,gondoltak volna,They would have think,intermediate
gondol,Conditional past definite tense,gondoltam volna,I would have think,intermediate
gondol,Conditional past definite tense,gondoltad volna,You would have think,intermediate
gondol,Conditional past definite tense,gondolta volna,He would have think,intermediate
gondol,Conditional past definite tense,gondoltuk volna,We would have think,intermediate
gondol,Conditional past definite tense,gondoltátok volna,You all would have think,intermediate
gondol,Conditional past definite tense,gondolták volna,None would have think,intermediate
gondol,Future indefinite tense,fogok gondolni,He thinks,advanced
gondol,Future indefinite tense,fogsz gondolni,He thinks,advanced
gondol,Future indefinite tense,fog gondolni,None will think,advanced
gondol,Future indefinite tense,fogunk gondolni,He thinks,advanced
gondol,Future indefinite tense,fogtok gondolni,He thinks,advanced
gondol,Future indefinite tense,fognak gondolni,He thinks,advanced
gondol,Future definite tense,fogom gondolni,He thinks,advanced
gondol,Future definite tense,fogod gondolni,He thinks,advanced
gondol,Future definite tense,fogja gondolni,He thinks,advanced
gondol,Future definite tense,fogjuk gondolni,He thinks,advanced
gondol,Future definite tense,fogjátok gondolni,He thinks,advanced
gondol,Future definite tense,fogják gondolni,He thinks,advanced
gondol,Subjunctive present definite tense,gondoljam,I think,advanced
gondol,Subjunctive present definite tense,gondold,You think,advanced
gondol,Subjunctive present definite tense,gondolja,He thinks,advanced
gondol,Subjunctive present definite tense,gondoljuk,We think,advanced
gondol,Subjunctive present definite tense,gondoljátok,You all think,advanced
gondol,Subjunctive present definite tense,gondolják,They think,advanced
gondol,Subjunctive present indefinite tense,gondoljak,I think,advanced
gondol,Subjunctive present indefinite tense,gondolj,You think,advanced
gondol,Subjunctive present indefinite tense,gondoljon,He thinks,advanced
gondol,Subjunctive present indefinite tense,gondoljunk,We think,advanced
gondol,Subjunctive present indefinite tense,gondoljatok,You all think,advanced
gondol,Subjunctive present indefinite tense,gondoljanak,They think,advanced
gondol,Conjugated infinitives,gondolnom,I think,advanced
gondol,Conjugated infinitives,gondolnod,You think,advanced
gondol,Conjugated infinitives,gondolnia,He thinks,advanced
gondol,Conjugated infinitives,gondolnunk,We think,advanced
gondol,Conjugated infinitives,gondolnotok,You all think,advanced
gondol,Conjugated infinitives,gondolniuk,We think,advanced
kap,Present indefinite tense,kapok,I receive,beginner
kap,Present indefinite tense,kapsz,You receive,beginner
kap,Present indefinite tense,kap,He receives,beginner
kap,Present indefinite tense,kapunk,We receive,beginner
kap,Present indefinite tense,kaptok,You all receive,beginner
kap,Present indefinite tense,kapnak,They receive,beginner
kap,Present definite tense,kapom,I receive,beginner
kap,Present definite tense,kapod,You receive,beginner
kap,Present definite tense,kapja,He receives,beginner
kap,Present definite tense,kapjuk,We receive,beginner
kap,Present definite tense,kapjátok,You all receive,beginner
kap,Present definite tense,kapják,They receive,beginner
kap,Past indefinite tense,kaptam,I receiveed,intermediate
kap,Past indefinite tense,kaptál,You receiveed,intermediate
kap,Past indefinite tense,kapott,He receiveed,intermediate
kap,Past indefinite tense,kaptunk,We receiveed,intermediate
kap,Past indefinite tense,kaptatok,You all receiveed,intermediate
kap,Past indefinite tense,kaptak,They receiveed,intermediate
kap,Past definite tense,kaptam,I receiveed,intermediate
kap,Past definite tense,kaptad,You receiveed,intermediate
kap,Past definite tense,kapta,He receiveed,intermediate
kap,Past definite tense,kaptuk,We receiveed,intermediate
kap,Past definite tense,kaptátok,You all receiveed,intermediate
kap,Past definite tense,kapták,He receiveed,intermediate
kap,Conditional present indefinite tense,kapnék,I receive,intermediate
kap,Conditional present indefinite tense,kapnál,You receive,intermediate
kap,Conditional present indefinite tense,kapna,He receives,intermediate
kap,Conditional present indefinite tense,kapnánk,We receive,intermediate
kap,Conditional present indefinite tense,kapnátok,You all receive,intermediate
kap,Conditional present indefinite tense,kapnának,They receive,intermediate
kap,Conditional present definite tense,kapnám,I receive,intermediate
kap,Conditional present definite tense,kapnád,You receive,intermediate
kap,Conditional present definite tense,kapná,He receives,intermediate
kap,Conditional present definite tense,kapnánk,We receive,intermediate
kap,Conditional present definite tense,kapnátok,You all receive,intermediate
kap,Conditional present definite tense,kapnák,He receives,intermediate
kap,Conditional past indefinite tense,kaptam volna,I would have receive,intermediate
kap,Conditional past indefinite tense,kaptál volna,You would have receive,intermediate
kap,Conditional past indefinite tense,kapott volna,He would have receive,intermediate
kap,Conditional past indefinite tense,kaptunk volna,We would have receive,intermediate
kap,Conditional past indefinite tense,kaptatok volna,You all would have receive,intermediate
kap,Conditional past indefinite tense,kaptak volna,They would have receive,intermediate
kap,Conditional past definite tense,kaptam volna,I would have receive,intermediate
kap,Conditional past definite tense,kaptad volna,You would have receive,intermediate
kap,Conditional past definite tense,kapta volna,He would have receive,intermediate
kap,Conditional past definite tense,kaptuk volna,We would have receive,intermediate
kap,Conditional past definite tense,kaptátok volna,You all would have receive,intermediate
kap,Conditional past definite tense,kapták volna,None would have receive,intermediate
kap,Future indefinite tense,fogok kapni,He receives,advanced
kap,Future indefinite tense,fogsz kapni,He receives,advanced
kap,Future indefinite tense,fog kapni,None will receive,advanced
kap,Future indefinite tense,fogunk kapni,He receives,advanced
kap,Future indefinite tense,fogtok kapni,He receives,advanced
kap,Future indefinite tense,fognak kapni,He receives,advanced
kap,Future definite tense,fogom kapni,He receives,advanced
kap,Future definite tense,fogod kapni,He receives,advanced
kap,Future definite tense,fogja kapni,He receives,advanced
kap,Future definite tense,fogjuk kapni,He receives,advanced
kap,Future definite tense,fogjátok kapni,He receives,advanced
kap,Future definite tense,fogják kapni,He receives,advanced
kap,Subjunctive present definite tense,kapjam,I receive,advanced
kap,Subjunctive present definite tense,kapd,You receive,advanced
kap,Subjunctive present definite tense,kapja,He receives,advanced
kap,Subjunctive present definite tense,kapjuk,We receive,advanced
kap,Subjunctive present definite tense,kapjátok,You all receive,advanced
kap,Subjunctive present definite tense,kapják,They receive,advanced
kap,Subjunctive present indefinite tense,kapjak,I receive,advanced
kap,Subjunctive present indefinite tense,kapj,You receive,advanced
kap,Subjunctive present indefinite tense,kapjon,He receives,advanced
kap,Subjunctive present indefinite tense,kapjunk,We receive,advanced
kap,Subjunctive present indefinite tense,kapjatok,You all receive,advanced
kap,Subjunctive present indefinite tense,kapjanak,They receive,advanced
kap,Conjugated infinitives,kapnom,I receive,advanced
kap,Conjugated infinitives,kapnod,You receive,advanced
kap,Conjugated infinitives,kapnia,He receives,advanced
kap,Conjugated infinitives,kapnunk,We receive,advanced
kap,Conjugated infinitives,kapnotok,You all receive,advanced
kap,Conjugated infinitives,kapniuk,We receive,advanced
fizet,Present indefinite tense,fizetek,You all pay,beginner
fizet,Present indefinite tense,fizetsz,You pay,beginner
fizet,Present indefinite tense,fizet,He paies,beginner
fizet,Present indefinite tense,fizetünk,We pay,beginner
fizet,Present indefinite tense,fizettek,You all pay,beginner
fizet,Present indefinite tense,fizetnek,They pay,beginner
fizet,Present definite tense,fizetem,I pay,beginner
fizet,Present definite tense,fizeted,You pay,beginner
fizet,Present definite tense,fizeti,He paies,beginner
fizet,Present definite tense,fizetjük,We pay,beginner
fizet,Present definite tense,fizetitek,You all pay,beginner
fizet,Present definite tense,fizetik,They pay,beginner
fizet,Past indefinite tense,fizettem,I payed,intermediate
fizet,Past indefinite tense,fizettél,You payed,intermediate
fizet,Past indefinite tense,fizetett,He payed,intermediate
fizet,Past indefinite tense,fizettünk,We payed,intermediate
fizet,Past indefinite tense,fizettetek,They payed,intermediate
fizet,Past indefinite tense,fizettek,They payed,intermediate
fizet,Past definite tense,fizettem,I payed,intermediate
fizet,Past definite tense,fizetted,You payed,intermediate
fizet,Past definite tense,fizette,He payed,intermediate
fizet,Past definite tense,fizettük,We payed,intermediate
fizet,Past definite tense,fizettétek,They payed,intermediate
fizet,Past definite tense,fizették,He payed,intermediate
fizet,Conditional present indefinite tense,fizetnék,I pay,intermediate
fizet,Conditional present indefinite tense,fizetnél,You pay,intermediate
fizet,Conditional present indefinite tense,fizetne,He paies,intermediate
fizet,Conditional present indefinite tense,fizetnénk,We pay,intermediate
fizet,Conditional present indefinite tense,fizetnétek,You all pay,intermediate
fizet,Conditional present indefinite tense,fizetnének,They pay,intermediate
fizet,Conditional present definite tense,fizetném,I pay,intermediate
fizet,Conditional present definite tense,fizetnéd,You pay,intermediate
fizet,Conditional present definite tense,fizetné,He paies,intermediate
fizet,Conditional present definite tense,fizetnénk,We pay,intermediate
fizet,Conditional present definite tense,fizetnétek,You all pay,intermediate
fizet,Conditional present definite tense,fizetnék,I pay,intermediate
fizet,Conditional past indefinite tense,fizettem volna,I would have pay,intermediate
fizet,Conditional past indefinite tense,fizettél volna,You would have pay,intermediate
fizet,Conditional past indefinite tense,fizetett volna,He would have pay,intermediate
fizet,Conditional past indefinite tense,fizettünk volna,We would have pay,intermediate
fizet,Conditional past indefinite tense,fizettetek volna,You all would have pay,intermediate
fizet,Conditional past indefinite tense,fizettek volna,You all would have pay,intermediate
fizet,Conditional past definite tense,fizettem volna,I would have pay,intermediate
fizet,Conditional past definite tense,fizetted volna,You would have pay,intermediate
fizet,Conditional past definite tense,fizette volna,He would have pay,intermediate
fizet,Conditional past definite tense,fizettük volna,We would have pay,intermediate
fizet,Conditional past definite tense,fizettétek volna,You all would have pay,intermediate
fizet,Conditional past definite tense,fizették volna,None would have pay,intermediate
fizet,Future indefinite tense,fogok fizetni,He paies,advanced
fizet,Future indefinite tense,fogsz fizetni,He paies,advanced
fizet,Future indefinite tense,fog fizetni,None will pay,advanced
fizet,Future indefinite tense,fogunk fizetni,He paies,advanced
fizet,Future indefinite tense,fogtok fizetni,He paies,advanced
fizet,Future indefinite tense,fognak fizetni,He paies,advanced
fizet,Future definite tense,fogom fizetni,He paies,advanced
fizet,Future definite tense,fogod fizetni,He paies,advanced
fizet,Future definite tense,fogja fizetni,He paies,advanced
fizet,Future definite tense,fogjuk fizetni,He paies,advanced
fizet,Future definite tense,fogjátok fizetni,He paies,advanced
fizet,Future definite tense,fogják fizetni,He paies,advanced
fizet,Subjunctive present definite tense,fizessem,He paies,advanced
fizet,Subjunctive present definite tense,fizesd,You pay,advanced
fizet,Subjunctive present definite tense,fizesse,He paies,advanced
fizet,Subjunctive present definite tense,fizessük,We pay,advanced
fizet,Subjunctive present definite tense,fizessétek,You all pay,advanced
fizet,Subjunctive present definite tense,fizessék,He paies,advanced
fizet,Subjunctive present indefinite tense,fizessek,He paies,advanced
fizet,Subjunctive present indefinite tense,fizess,He paies,advanced
fizet,Subjunctive present indefinite tense,fizessen,He paies,advanced
fizet,Subjunctive present indefinite tense,fizessünk,We pay,advanced
fizet,Subjunctive present indefinite tense,fizessetek,You all pay,advanced
fizet,Subjunctive present indefinite tense,fizessenek,They pay,advanced
fizet,Conjugated infinitives,fizetnem,He paies,advanced
fizet,Conjugated infinitives,fizetned,You pay,advanced
fizet,Conjugated infinitives,fizetnie,He paies,advanced
fizet,Conjugated infinitives,fizetnünk,We pay,advanced
fizet,Conjugated infinitives,fizetnetek,You all pay,advanced
fizet,Conjugated infinitives,fizetniük,We pay,advanced
szeret,Present indefinite tense,szeretek,You all love,beginner
szeret,Present indefinite tense,szeretsz,You love,beginner
szeret,Present indefinite tense,szeret,He loves,beginner
szeret,Present indefinite tense,szeretünk,We love,beginner
szeret,Present indefinite tense,szerettek,You all love,beginner
szeret,Present indefinite tense,szeretnek,They love,beginner
szeret,Present definite tense,szeretem,I love,beginner
szeret,Present definite tense,szereted,You love,beginner
szeret,Present definite tense,szereti,He loves,beginner
szeret,Present definite tense,szeretjük,We love,beginner
szeret,Present definite tense,szeretitek,You all love,beginner
szeret,Present definite tense,szeretik,They love,beginner
szeret,Past indefinite tense,szerettem,I loveed,intermediate
szeret,Past indefinite tense,szerettél,You loveed,intermediate
szeret,Past indefinite tense,szeretett,He loveed,intermediate
szeret,Past indefinite tense,szerettünk,We loveed,intermediate
szeret,Past indefinite tense,szerettetek,They loveed,intermediate
szeret,Past indefinite tense,szerettek,They loveed,intermediate
szeret,Past definite tense,szerettem,I loveed,intermediate
szeret,Past definite tense,szeretted,You loveed,intermediate
szeret,Past definite tense,szerette,He loveed,intermediate
szeret,Past definite tense,szerettük,We loveed,intermediate
szeret,Past definite tense,szerettétek,They loveed,intermediate
szeret,Past definite tense,szerették,He loveed,intermediate
szeret,Conditional present indefinite tense,szeretnék,I love,intermediate
szeret,Conditional present indefinite tense,szeretnél,You love,intermediate
szeret,Conditional present indefinite tense,szeretne,He loves,intermediate
szeret,Conditional present indefinite tense,szeretnénk,We love,intermediate
szeret,Conditional present indefinite tense,szeretnétek,You all love,intermediate
szeret,Conditional present indefinite tense,szeretnének,They love,intermediate
szeret,Conditional present definite tense,szeretném,I love,intermediate
szeret,Conditional present definite tense,szeretnéd,You love,intermediate
szeret,Conditional present definite tense,szeretné,He loves,intermediate
szeret,Conditional present definite tense,szeretnénk,We love,intermediate
szeret,Conditional present definite tense,szeretnétek,You all love,intermediate
szeret,Conditional present definite tense,szeretnék,I love,intermediate
szeret,Conditional past indefinite tense,szerettem volna,I would have love,intermediate
szeret,Conditional past indefinite tense,szerettél volna,You would have love,intermediate
szeret,Conditional past indefinite tense,szeretett volna,He would have love,intermediate
szeret,Conditional past indefinite tense,szerettünk volna,We would have love,intermediate
szeret,Conditional past indefinite tense,szerettetek volna,You all would have love,intermediate
szeret,Conditional past indefinite tense,szerettek volna,You all would have love,intermediate
szeret,Conditional past definite tense,szerettem volna,I would have love,intermediate
szeret,Conditional past definite tense,szeretted volna,You would have love,intermediate
szeret,Conditional past definite tense,szerette volna,He would have love,intermediate
szeret,Conditional past definite tense,szerettük volna,We would have love,intermediate
szeret,Conditional past definite tense,szerettétek volna,You all would have love,intermediate
szeret,Conditional past definite tense,szerették volna,None would have love,intermediate
szeret,Future indefinite tense,fogok szeretni,He loves,advanced
szeret,Future indefinite tense,fogsz szeretni,He loves,advanced
szeret,Future indefinite tense,fog szeretni,None will love,advanced
szeret,Future indefinite tense,fogunk szeretni,He loves,advanced
szeret,Future indefinite tense,fogtok szeretni,He loves,advanced
szeret,Future indefinite tense,fognak szeretni,He loves,advanced
szeret,Future definite tense,fogom szeretni,He loves,advanced
szeret,Future definite tense,fogod szeretni,He loves,advanced
szeret,Future definite tense,fogja szeretni,He loves,advanced
szeret,Future definite tense,fogjuk szeretni,He loves,advanced
szeret,Future definite tense,fogjátok szeretni,He loves,advanced
szeret,Future definite tense,fogják szeretni,He loves,advanced
szeret,Subjunctive present definite tense,szeressem,He loves,advanced
szeret,Subjunctive present definite tense,szeresd,You love,advanced
szeret,Subjunctive present definite tense,szeresse,He loves,advanced
szeret,Subjunctive present definite tense,szeressük,We love,advanced
szeret,Subjunctive present definite tense,szeressétek,You all love,advanced
szeret,Subjunctive present definite tense,szeressék,He loves,advanced
szeret,Subjunctive present indefinite tense,szeressek,He loves,advanced
szeret,Subjunctive present indefinite tense,szeress,He loves,advanced
szeret,Subjunctive present indefinite tense,szeressen,He loves,advanced
szeret,Subjunctive present indefinite tense,szeressünk,We love,advanced
szeret,Subjunctive present indefinite tense,szeressetek,You all love,advanced
szeret,Subjunctive present indefinite tense,szeressenek,They love,advanced
szeret,Conjugated infinitives,szeretnem,He loves,advanced
szeret,Conjugated infinitives,szeretned,You love,advanced
szeret,Conjugated infinitives,szeretnie,He loves,advanced
szeret,Conjugated infinitives,szeretnünk,We love,advanced
szeret,Conjugated infinitives,szeretnetek,You all love,advanced
szeret,Conjugated infinitives,szeretniük,We love,advanced
vár,Present indefinite tense,várok,I wait,beginner
vár,Present indefinite tense,vársz,You wait,beginner
vár,Present indefinite tense,vár,He waits,beginner
vár,Present indefinite tense,várunk,We wait,beginner
vár,Present indefinite tense,vártok,You all wait,beginner
vár,Present indefinite tense,várnak,They wait,beginner
vár,Present definite tense,várom,I wait,beginner
vár,Present definite tense,várod,You wait,beginner
vár,Present definite tense,várja,He waits,beginner
vár,Present definite tense,várjuk,We wait,beginner
vár,Present definite tense,várjátok,You all wait,beginner
vár,Present definite tense,várják,They wait,beginner
vár,Past indefinite tense,vártam,I waited,intermediate
vár,Past indefinite tense,vártál,You waited,intermediate
vár,Past indefinite tense,várt,He waited,intermediate
vár,Past indefinite tense,vártunk,We waited,intermediate
vár,Past indefinite tense,vártatok,You all waited,intermediate
vár,Past indefinite tense,vártak,They waited,intermediate
vár,Past definite tense,vártam,I waited,intermediate
vár,Past definite tense,vártad,You waited,intermediate
vár,Past definite tense,várta,He waited,intermediate
vár,Past definite tense,vártuk,We waited,intermediate
vár,Past definite tense,vártátok,You all waited,intermediate
vár,Past definite tense,várták,He waited,intermediate
vár,Conditional present indefinite tense,várnék,I wait,intermediate
vár,Conditional present indefinite tense,várnál,You wait,intermediate
vár,Conditional present indefinite tense,várna,He waits,intermediate
vár,Conditional present indefinite tense,várnánk,We wait,intermediate
vár,Conditional present indefinite tense,várnátok,You all wait,intermediate
vár,Conditional present indefinite tense,várnának,They wait,intermediate
vár,Conditional present definite tense,várnám,I wait,intermediate
vár,Conditional present definite tense,várnád,You wait,intermediate
vár,Conditional present definite tense,várná,He waits,intermediate
vár,Conditional present definite tense,várnánk,We wait,intermediate
vár,Conditional present definite tense,várnátok,You all wait,intermediate
vár,Conditional present definite tense,várnák,He waits,intermediate
vár,Conditional past indefinite tense,vártam volna,I would have wait,intermediate
vár,Conditional past indefinite tense,vártál volna,You would have wait,intermediate
vár,Conditional past indefinite tense,várt volna,He would have wait,intermediate
vár,Conditional past indefinite tense,vártunk volna,We would have wait,intermediate
vár,Conditional past indefinite tense,vártatok volna,You all would have wait,intermediate
vár,Conditional past indefinite tense,vártak volna,They would have wait,intermediate
vár,Conditional past definite tense,vártam volna,I would have wait,intermediate
vár,Conditional past definite tense,vártad volna,You would have wait,intermediate
vár,Conditional past definite tense,várta volna,He would have wait,intermediate
vár,Conditional past definite tense,vártuk volna,We would have wait,intermediate
vár,Conditional past definite tense,vártátok volna,You all would have wait,intermediate
vár,Conditional past definite tense,várták volna,None would have wait,intermediate
vár,Future indefinite tense,fogok várni,He waits,advanced
vár,Future indefinite tense,fogsz várni,He waits,advanced
vár,Future indefinite tense,fog várni,None will wait,advanced
vár,Future indefinite tense,fogunk várni,He waits,advanced
vár,Future indefinite tense,fogtok várni,He waits,advanced
vár,Future indefinite tense,fognak várni,He waits,advanced
vár,Future definite tense,fogom várni,He waits,advanced
vár,Future definite tense,fogod várni,He waits,advanced
vár,Future definite tense,fogja várni,He waits,advanced
vár,Future definite tense,fogjuk várni,He waits,advanced
vár,Future definite tense,fogjátok várni,He waits,advanced
vár,Future definite tense,fogják várni,He waits,advanced
vár,Subjunctive present definite tense,várjam,I wait,advanced
vár,Subjunctive present definite tense,várd,You wait,advanced
vár,Subjunctive present definite tense,várja,He waits,advanced
vár,Subjunctive present definite tense,várjuk,We wait,advanced
vár,Subjunctive present definite tense,várjátok,You all wait,advanced
vár,Subjunctive present definite tense,várják,They wait,advanced
vár,Subjunctive present indefinite tense,várjak,I wait,advanced
vár,Subjunctive present indefinite tense,várj,You wait,advanced
vár,Subjunctive present indefinite tense,várjon,He waits,advanced
vár,Subjunctive present indefinite tense,várjunk,We wait,advanced
vár,Subjunctive present indefinite tense,várjatok,You all wait,advanced
vár,Subjunctive present indefinite tense,várjanak,They wait,advanced
vár,Conjugated infinitives,várnom,I wait,advanced
vár,Conjugated infinitives,várnod,You wait,advanced
vár,Conjugated infinitives,várnia,He waits,advanced
vár,Conjugated infinitives,várnunk,We wait,advanced
vár,Conjugated infinitives,várnotok,You all wait,advanced
vár,Conjugated infinitives,várniuk,We wait,advanced
segít,Present indefinite tense,segítek,You all help,beginner
segít,Present indefinite tense,segítesz,You help,beginner
segít,Present indefinite tense,segít,He helps,beginner
segít,Present indefinite tense,segítünk,We help,beginner
segít,Present indefinite tense,segítetek,You all help,beginner
segít,Present indefinite tense,segítenek,They help,beginner
segít,Present definite tense,segítem,I help,beginner
segít,Present definite tense,segíted,You help,beginner
segít,Present definite tense,segíti,He helps,beginner
segít,Present definite tense,segítjük,We help,beginner
segít,Present definite tense,segítitek,You all help,beginner
segít,Present definite tense,segítik,They help,beginner
segít,Past indefinite tense,segítettem,I helped,intermediate
segít,Past indefinite tense,segítettél,You helped,intermediate
segít,Past indefinite tense,segített,He helped,intermediate
segít,Past indefinite tense,segítettünk,We helped,intermediate
segít,Past indefinite tense,segítettetek,They helped,intermediate
segít,Past indefinite tense,segítettek,They helped,intermediate
segít,Past definite tense,segítettem,I helped,intermediate
segít,Past definite tense,segítetted,You helped,intermediate
segít,Past definite tense,segítette,He helped,intermediate
segít,Past definite tense,segítettük,We helped,intermediate
segít,Past definite tense,segítettétek,They helped,intermediate
segít,Past definite tense,segítették,He helped,intermediate
segít,Conditional present indefinite tense,segítenék,I help,intermediate
segít,Conditional present indefinite tense,segítenél,You help,intermediate
segít,Conditional present indefinite tense,segítene,He helps,intermediate
segít,Conditional present indefinite tense,segítenénk,We help,intermediate
segít,Conditional present indefinite tense,segítenétek,You all help,intermediate
segít,Conditional present indefinite tense,segítenének,They help,intermediate
segít,Conditional present definite tense,segíteném,I help,intermediate
segít,Conditional present definite tense,segítenéd,You help,intermediate
segít,Conditional present definite tense,segítené,He helps,intermediate
segít,Conditional present definite tense,segítenénk,We help,intermediate
segít,Conditional present definite tense,segítenétek,You all help,intermediate
segít,Conditional present definite tense,segítenék,I help,intermediate
segít,Conditional past indefinite tense,segítettem volna,I would have help,intermediate
segít,Conditional past indefinite tense,segítettél volna,You would have help,intermediate
segít,Conditional past indefinite tense,segített volna,He would have help,intermediate
segít,Conditional past indefinite tense,segítettünk volna,We would have help,intermediate
segít,Conditional past indefinite tense,segítettetek volna,You all would have help,intermediate
segít,Conditional past indefinite tense,segítettek volna,You all would have help,intermediate
segít,Conditional past definite tense,segítettem volna,I would have help,intermediate
segít,Conditional past definite tense,segítetted volna,You would have help,intermediate
segít,Conditional past definite tense,segítette volna,He would have help,intermediate
segít,Conditional past definite tense,segítettük volna,We would have help,intermediate
segít,Conditional past definite tense,segítettétek volna,You all would have help,intermediate
segít,Conditional past definite tense,segítették volna,None would have help,intermediate
segít,Future indefinite tense,fogok segíteni,He helps,advanced
segít,Future indefinite tense,fogsz segíteni,He helps,advanced
segít,Future indefinite tense,fog segíteni,None will help,advanced
segít,Future indefinite tense,fogunk segíteni,He helps,advanced
segít,Future indefinite tense,fogtok segíteni,He helps,advanced
segít,Future indefinite tense,fognak segíteni,He helps,advanced
segít,Future definite tense,fogom segíteni,He helps,advanced
segít,Future definite tense,fogod segíteni,He helps,advanced
segít,Future definite tense,fogja segíteni,He helps,advanced
segít,Future definite tense,fogjuk segíteni,He helps,advanced
segít,Future definite tense,fogjátok segíteni,He helps,advanced
segít,Future definite tense,fogják segíteni,He helps,advanced
segít,Subjunctive present definite tense,segítsem,He helps,advanced
segít,Subjunctive present definite tense,segítsd,You help,advanced
segít,Subjunctive present definite tense,segítse,He helps,advanced
segít,Subjunctive present definite tense,segítsük,We help,advanced
segít,Subjunctive present definite tense,segítsétek,You all help,advanced
segít,Subjunctive present definite tense,segítsék,He helps,advanced
segít,Subjunctive present indefinite tense,segítsek,He helps,advanced
segít,Subjunctive present indefinite tense,segíts,He helps,advanced
segít,Subjunctive present indefinite tense,segítsen,He helps,advanced
segít,Subjunctive present indefinite tense,segítsünk,We help,advanced
segít,Subjunctive present indefinite tense,segítsetek,You all help,advanced
segít,Subjunctive present indefinite tense,segítsenek,They help,advanced
segít,Conjugated infinitives,segítenem,He helps,advanced
segít,Conjugated infinitives,segítened,You help,advanced
segít,Conjugated infinitives,segítenie,He helps,advanced
segít,Conjugated infinitives,segítenünk,We help,advanced
segít,Conjugated infinitives,segítenetek,You all help,advanced
segít,Conjugated infinitives,segíteniük,We help,advanced
kér,Present indefinite tense,kérek,He requests,beginner
kér,Present indefinite tense,kérsz,You request,beginner
kér,Present indefinite tense,kér,He requests,beginner
kér,Present indefinite tense,kérünk,We request,beginner
kér,Present indefinite tense,kértek,You all request,beginner
kér,Present indefinite tense,kérnek,They request,beginner
kér,Present definite tense,kérem,He requests,beginner
kér,Present definite tense,kéred,You request,beginner
kér,Present definite tense,kéri,He requests,beginner
kér,Present definite tense,kérjük,We request,beginner
kér,Present definite tense,kéritek,You all request,beginner
kér,Present definite tense,kérik,They request,beginner
kér,Past indefinite tense,kértem,I requested,intermediate
kér,Past indefinite tense,kértél,You requested,intermediate
kér,Past indefinite tense,kért,He requested,intermediate
kér,Past indefinite tense,kértünk,We requested,intermediate
kér,Past indefinite tense,kértetek,They requested,intermediate
kér,Past indefinite tense,kértek,They requested,intermediate
kér,Past definite tense,kértem,I requested,intermediate
kér,Past definite tense,kérted,You requested,intermediate
kér,Past definite tense,kérte,He requested,intermediate
kér,Past definite tense,kértük,We requested,intermediate
kér,Past definite tense,kértétek,They requested,intermediate
kér,Past definite tense,kérték,He requested,intermediate
kér,Conditional present indefinite tense,kérnék,I request,intermediate
kér,Conditional present indefinite tense,kérnél,You request,intermediate
kér,Conditional present indefinite tense,kérne,He requests,intermediate
kér,Conditional present indefinite tense,kérnénk,We request,intermediate
kér,Conditional present indefinite tense,kérnétek,You all request,intermediate
kér,Conditional present indefinite tense,kérnének,They request,intermediate
kér,Conditional present definite tense,kérném,I request,intermediate
kér,Conditional present definite tense,kérnéd,You request,intermediate
kér,Conditional present definite tense,kérné,He requests,intermediate
kér,Conditional present definite tense,kérnénk,We request,intermediate
kér,Conditional present definite tense,kérnétek,You all request,intermediate
kér,Conditional present definite tense,kérnék,I request,intermediate
kér,Conditional past indefinite tense,kértem volna,I would have request,intermediate
kér,Conditional past indefinite tense,kértél volna,You would have request,intermediate
kér,Conditional past indefinite tense,kért volna,He would have request,intermediate
kér,Conditional past indefinite tense,kértünk volna,We would have request,intermediate
kér,Conditional past indefinite tense,kértetek volna,You all would have request,intermediate
kér,Conditional past indefinite tense,kértek volna,You all would have request,intermediate
kér,Conditional past definite tense,kértem volna,I would have request,intermediate
kér,Conditional past definite tense,kérted volna,You would have request,intermediate
kér,Conditional past definite tense,kérte volna,He would have request,intermediate
kér,Conditional past definite tense,kértük volna,We would have request,intermediate
kér,Conditional past definite tense,kértétek volna,You all would have request,intermediate
kér,Conditional past definite tense,kérték volna,None would have request,intermediate
kér,Future indefinite tense,fogok kérni,He requests,advanced
kér,Future indefinite tense,fogsz kérni,He requests,advanced
kér,Future indefinite tense,fog kérni,None will request,advanced
kér,Future indefinite tense,fogunk kérni,He requests,advanced
kér,Future indefinite tense,fogtok kérni,He requests,advanced
kér,Future indefinite tense,fognak kérni,He requests,advanced
kér,Future definite tense,fogom kérni,He requests,advanced
kér,Future definite tense,fogod kérni,He requests,advanced
kér,Future definite tense,fogja kérni,He requests,advanced
kér,Future definite tense,fogjuk kérni,He requests,advanced
kér,Future definite tense,fogjátok kérni,He requests,advanced
kér,Future definite tense,fogják kérni,He requests,advanced
kér,Subjunctive present definite tense,kérjem,He requests,advanced
kér,Subjunctive present definite tense,kérd,You request,advanced
